date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:15	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:16%20GMT	https://www.bradypatterson.design/robots.txt		(from )
10:12:16	67231/67231	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2004:42:16%20GMT	https://www.bradypatterson.design/	D:/local%20c/portfolio/www.bradypatterson.design/index.html	(from )
10:12:18	206110/206110	---M-Z	200	added ('OK')	text/css	etag:%226734d7143a275ba0ebba97302fe3ce14%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/css/bradys-portfolio-2022.webflow.352a99942.css	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/css/bradys-portfolio-2022.webflow.352a99942.css	(from https://www.bradypatterson.design/)
10:12:18	907/907	---M--	200	added ('OK')	image/png	etag:%222311e8daf395852a0df404e51719da30%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/6200513ea34107cf9ec173a6_BP_FAVICON%201.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/6200513ea34107cf9ec173a6_BP_FAVICON%201.png	(from https://www.bradypatterson.design/)
10:12:19	6771/6771	---M--	200	added ('OK')	image/png	etag:%224233886ccaa4f74f5e20701aa4be1f52%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/62005143e7b948cf0e91db19_BP_FAVICON%202.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/62005143e7b948cf0e91db19_BP_FAVICON%202.png	(from https://www.bradypatterson.design/)
10:12:19	17233/17233	---M-Z	200	added ('OK')	application/javascript	etag:W/%224351-F2VcN8yOf1fitBUikK1Q2MTvH9U%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-cmsload@1/cmsload.js	D:/local%20c/portfolio/cdn.jsdelivr.net/npm/@finsweet/attributes-cmsload@1/cmsload.js	(from https://www.bradypatterson.design/)
10:12:19	2339/2339	---M--	200	added ('OK')	image/png	etag:%2287760896ae4290e117ebbe4f7a9d28c9%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e4810b4a0c7c2f9edaa223_Group%202%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e4810b4a0c7c2f9edaa223_Group%202%20(1).png	(from https://www.bradypatterson.design/)
10:12:20	53941/53941	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2004:42:20%20GMT	https://www.bradypatterson.design/about	D:/local%20c/portfolio/www.bradypatterson.design/about.html	(from https://www.bradypatterson.design/)
10:12:21	49139/49139	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2004:42:21%20GMT	https://www.bradypatterson.design/work	D:/local%20c/portfolio/www.bradypatterson.design/work.html	(from https://www.bradypatterson.design/)
10:12:21	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:22%20GMT	https://www.bradypatterson.design/product/futurist-customs	D:/local%20c/portfolio/www.bradypatterson.design/product/futurist-customs	(from https://www.bradypatterson.design/)
10:12:22	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:23%20GMT	https://www.bradypatterson.design/product/hustler-blueprint	D:/local%20c/portfolio/www.bradypatterson.design/product/hustler-blueprint	(from https://www.bradypatterson.design/)
10:12:23	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:23%20GMT	https://www.bradypatterson.design/checkout	D:/local%20c/portfolio/www.bradypatterson.design/checkout	(from https://www.bradypatterson.design/)
10:12:23	37008/37008	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2004:42:24%20GMT	https://www.bradypatterson.design/contact	D:/local%20c/portfolio/www.bradypatterson.design/contact.html	(from https://www.bradypatterson.design/)
10:12:24	4795/4795	---M--	200	added ('OK')	image/png	etag:%22b1e550667b1252d06cb5183ebe0288dc%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e9ab49464db8db7d9812d2_Group%201674.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e9ab49464db8db7d9812d2_Group%201674.png	(from https://www.bradypatterson.design/)
10:12:25	2222/2222	---M--	200	added ('OK')	image/png	etag:%22314bb8cd2f99452251c6fcf88a7c0876%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/62004767d449dc3b39734a83_Group%201675.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/62004767d449dc3b39734a83_Group%201675.png	(from https://www.bradypatterson.design/)
10:12:25	16177/16177	---M--	200	added ('OK')	image/png	etag:%220a3d80cbad8136e8dbafcb0af933cc94%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/6206cd110e936e03300386de_best-innovation-white.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/6206cd110e936e03300386de_best-innovation-white.png	(from https://www.bradypatterson.design/)
10:12:25	15473/15473	---M--	200	added ('OK')	image/png	etag:%2234ad6dd8ca0f0aabd379e98d8ba6040d%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/6206cd17c969967c33380be8_best-ui-white.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/6206cd17c969967c33380be8_best-ui-white.png	(from https://www.bradypatterson.design/)
10:12:26	15730/15730	---M--	200	added ('OK')	image/png	etag:%22baa8cdb50d895b433f8da12db6f30eef%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/6206cd1947ca8a91aeeb73a0_best-ux-white.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/6206cd1947ca8a91aeeb73a0_best-ux-white.png	(from https://www.bradypatterson.design/)
10:12:26	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:27%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/620049580ca3da394a417d5a_Project%201%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/620049580ca3da394a417d5a_Project%201%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/)
10:12:27	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:28%20GMT	https://www.bradypatterson.design/livecontrol/livecontrol	D:/local%20c/portfolio/www.bradypatterson.design/livecontrol/livecontrol	(from https://www.bradypatterson.design/)
10:12:27	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:28%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46d027e08d52d1ebfd6a9_Project%202%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46d027e08d52d1ebfd6a9_Project%202%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/)
10:12:28	53273/53273	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2004:42:29%20GMT	https://www.bradypatterson.design/project/healing-with-hues	D:/local%20c/portfolio/www.bradypatterson.design/project/healing-with-hues.html	(from https://www.bradypatterson.design/)
10:12:29	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:30%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f0c05cddbbd91b5fd57_Project%203%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f0c05cddbbd91b5fd57_Project%203%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/)
10:12:30	56288/56288	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Jun%202022%2004:42:30%20GMT	https://www.bradypatterson.design/project/medmen	D:/local%20c/portfolio/www.bradypatterson.design/project/medmen.html	(from https://www.bradypatterson.design/)
10:12:31	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2015%20Jun%202022%2004:42:31%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f207346d6420bebd2f0_Project%204%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f207346d6420bebd2f0_Project%204%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/)
10:12:31	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:32%20GMT	https://www.bradypatterson.design/project/sage	D:/local%20c/portfolio/www.bradypatterson.design/project/sage	(from https://www.bradypatterson.design/)
10:12:33	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:34%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f35818426c92c4881f6_Project%205%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f35818426c92c4881f6_Project%205%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/)
10:12:34	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:34%20GMT	https://www.bradypatterson.design/project/range	D:/local%20c/portfolio/www.bradypatterson.design/project/range	(from https://www.bradypatterson.design/)
10:12:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:35%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f49597fc908aa97aff6_Project%206%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f49597fc908aa97aff6_Project%206%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/)
10:12:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:35%20GMT	https://www.bradypatterson.design/project/usc-football	D:/local%20c/portfolio/www.bradypatterson.design/project/usc-football	(from https://www.bradypatterson.design/)
10:12:35	70578/70578	---M--	200	added ('OK')	image/png	etag:%2290509ce61bcb99c052e1c09a65530697%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e70a4b9a708841ab6c9ca4_Ellipse%2023.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e70a4b9a708841ab6c9ca4_Ellipse%2023.png	(from https://www.bradypatterson.design/)
10:12:35	5011/5011	---M--	200	added ('OK')	image/png	etag:%229f57ef0c638b95bb7ed82642a1c5a7ac%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6fcc7c6a0d78faf6d1f59_Frame%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6fcc7c6a0d78faf6d1f59_Frame%20(1).png	(from https://www.bradypatterson.design/)
10:12:35	22884/22884	---M--	200	added ('OK')	image/png	etag:%22f59b29eaf41e42eb5314ae62feeb3cb7%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd01676f746f632416c9c4_Orange%20Globe%20Large%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd01676f746f632416c9c4_Orange%20Globe%20Large%20(1).png	(from https://www.bradypatterson.design/)
10:12:35	14368/14368	---M--	200	added ('OK')	image/png	etag:%224a1438dac9a9df607543e3c6acce3fc6%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd024665633519b3705bbe_Background%20Mask%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd024665633519b3705bbe_Background%20Mask%20(1).png	(from https://www.bradypatterson.design/)
10:12:36	41911/41911	---M--	200	added ('OK')	image/png	etag:%22042c66c37cb4065d560d41073e403274%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd003d6563351ece70431a_HB%20-%20Main%20Item%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd003d6563351ece70431a_HB%20-%20Main%20Item%20(1).png	(from https://www.bradypatterson.design/)
10:12:36	109524/109524	---M--	200	added ('OK')	image/png	etag:%227950c780187607ce919eed1c2bfb6ca2%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fcffccf6278cd5dc058636_Mask%20Group%20(10)%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fcffccf6278cd5dc058636_Mask%20Group%20(10)%20(1).png	(from https://www.bradypatterson.design/)
10:12:37	6344/6344	---M--	200	added ('OK')	image/png	etag:%22d848dedf6eef711b62a0c211126878ed%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd01b7381fa0345a169a69_Orange%20Globe%20Small%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd01b7381fa0345a169a69_Orange%20Globe%20Small%20(1).png	(from https://www.bradypatterson.design/)
10:12:38	136347/136347	---M--	200	added ('OK')	image/png	etag:%22ae31abfd3067cdbdadc9382b49bcc137%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd0ab1835a0813e20f3398_Mask%20Group%20(11)%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd0ab1835a0813e20f3398_Mask%20Group%20(11)%20(1).png	(from https://www.bradypatterson.design/)
10:12:38	81757/81757	---M--	200	added ('OK')	image/png	etag:%226b85947c66c73b85a5847d14cf664471%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd0afb6563354fbf70be7e_Main%20Item%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61fd0afb6563354fbf70be7e_Main%20Item%20(1).png	(from https://www.bradypatterson.design/)
10:12:39	4199/4199	---M--	200	added ('OK')	image/png	etag:%22356d3d17ac7845bc0fbc9aba805f165f%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f0dc9b01de970ab03af3_Group%20824.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f0dc9b01de970ab03af3_Group%20824.png	(from https://www.bradypatterson.design/)
10:12:39	6880/6880	---M--	200	added ('OK')	image/png	etag:%22dbac5014744bb29ef683078602d88acc%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f12959d0b0178e281d65_2560px-MedMen_logo%20copy.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f12959d0b0178e281d65_2560px-MedMen_logo%20copy.png	(from https://www.bradypatterson.design/)
10:12:39	206876/206876	---M--	200	added ('OK')	image/png	etag:%226f8c3b1c4b6bea7d74cdc89814dee3c3%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e83a3935bf11480f9d6c17_Group%201694%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e83a3935bf11480f9d6c17_Group%201694%20(1).png	(from https://www.bradypatterson.design/)
10:12:39	21391/21391	---M--	200	added ('OK')	image/png	etag:%22e0f33a444e15e31f37872d5de5c34496%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f1d201088862556cc234_fox-sports-logo%201.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f1d201088862556cc234_fox-sports-logo%201.png	(from https://www.bradypatterson.design/)
10:12:39	5400/5400	---M--	200	added ('OK')	image/png	etag:%22288adbb42ef56a5b7e7572a96c977e2e%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f1e5f87418f95e4d6237_Group%20836.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f1e5f87418f95e4d6237_Group%20836.png	(from https://www.bradypatterson.design/)
10:12:40	4932/4932	---M--	200	added ('OK')	image/png	etag:%229fa99009a45fb458aa1a4bb80675db96%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f1faa28b5df98c074d2f_0010%20copy.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f1faa28b5df98c074d2f_0010%20copy.png	(from https://www.bradypatterson.design/)
10:12:40	2129/2129	---M--	200	added ('OK')	image/png	etag:%22623e1cc09efc52499f01bc393fd016d2%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f209d4f6d1934a7ab229_Hulu_Logo%201.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6f209d4f6d1934a7ab229_Hulu_Logo%201.png	(from https://www.bradypatterson.design/)
10:12:40	583/583	---M--	200	added ('OK')	image/png	etag:%22b64d18660d8e833f7be090e6d77bb91f%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6e6d845b82672eaaa48fa_paper-plane-solid%201.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e6e6d845b82672eaaa48fa_paper-plane-solid%201.png	(from https://www.bradypatterson.design/)
10:12:41	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=61d4b50a3b130a78a63644fe	D:/local%20c/portfolio/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c82f4e.js	(from https://www.bradypatterson.design/)
10:12:42	11233/11233	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d2a-2be1%22	https://cdnjs.cloudflare.com/ajax/libs/animejs/2.0.2/anime.min.js	D:/local%20c/portfolio/cdnjs.cloudflare.com/ajax/libs/animejs/2.0.2/anime.min.js	(from https://www.bradypatterson.design/)
10:12:43	1439/1439	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fac-59f%22	https://cdnjs.cloudflare.com/ajax/libs/protonet-jquery.inview/1.1.2/jquery.inview.min.js	D:/local%20c/portfolio/cdnjs.cloudflare.com/ajax/libs/protonet-jquery.inview/1.1.2/jquery.inview.min.js	(from https://www.bradypatterson.design/)
10:12:43	4263/4263	---M-Z	200	added ('OK')	application/javascript	etag:W/%2210a7-FzsNweNU2zm+HTqNMQbWZTmjgdU%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-cmscombine@1/cmscombine.js	D:/local%20c/portfolio/cdn.jsdelivr.net/npm/@finsweet/attributes-cmscombine@1/cmscombine.js	(from https://www.bradypatterson.design/)
10:12:44	1428442/1428442	---M-Z	200	added ('OK')	text/javascript	etag:%22c37a29a4044fd22fccdf8aa8fb3467c2%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/js/webflow.1cee09fe9.js	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/js/webflow.1cee09fe9.js	(from https://www.bradypatterson.design/)
10:12:45	181284/181284	---M--	200	added ('OK')	image/png	etag:%22ebdbed62a2beb33c0efccd9e3d0e6a96%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e57cced52b4c5f7554323e_Header%20Background.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e57cced52b4c5f7554323e_Header%20Background.png	(from https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/css/bradys-portfolio-2022.webflow.352a99942.css)
10:12:47	149002/149002	---M--	200	added ('OK')	image/png	etag:%22087bb3939ac39976250262871cf0bdb6%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e60fd33b0c94d11e4a8b6c_Ellipse%2020.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e60fd33b0c94d11e4a8b6c_Ellipse%2020.png	(from https://www.bradypatterson.design/about)
10:12:47	578180/578180	---M--	200	added ('OK')	image/png	etag:%229692deae993c1de334dedc69ecbef038%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e609ccc1d1d6218b922992_Ellipse%2019.png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e609ccc1d1d6218b922992_Ellipse%2019.png	(from https://www.bradypatterson.design/about)
10:12:47	231145/231145	---M--	200	added ('OK')	image/png	etag:%22fafb5bb022f777cbc9601f643a29bb9a%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e959bb6c0c730985d404c6_Mask%20Group%20(1)%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e959bb6c0c730985d404c6_Mask%20Group%20(1)%20(1).png	(from https://www.bradypatterson.design/about)
10:12:49	213789/213789	---M--	200	added ('OK')	image/png	etag:%228a8cd19a4cc41a989e9bc075abd54276%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e8b99870709f8e9c22eaa5_Group%201695%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e8b99870709f8e9c22eaa5_Group%201695%20(1).png	(from https://www.bradypatterson.design/about)
10:12:49	170579/170579	---M--	200	added ('OK')	image/png	etag:%22c32e3dc1f22e835abd7f7b5c81a4c559%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e95c7662bd89823704a5de_Group%201696%20(2)%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e95c7662bd89823704a5de_Group%201696%20(2)%20(1).png	(from https://www.bradypatterson.design/about)
10:12:50	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:51%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f617f6caad90980ccad_Project%207%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f617f6caad90980ccad_Project%207%20-%20CMS%20Card.3a.delayed	(from https://www.bradypatterson.design/work)
10:12:50	235752/235752	---M--	200	added ('OK')	image/png	etag:%22fda0254570a8cc85370689d35dda0bf1%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e95e4709977d4fc9541474_Group%201697%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e95e4709977d4fc9541474_Group%201697%20(1).png	(from https://www.bradypatterson.design/about)
10:12:51	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:52%20GMT	https://www.bradypatterson.design/project/usc-hoops	D:/local%20c/portfolio/www.bradypatterson.design/project/usc-hoops	(from https://www.bradypatterson.design/work)
10:12:51	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:52%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f82818426135b488dc5_Project%208%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f82818426135b488dc5_Project%208%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/work)
10:12:52	301703/301703	---M--	200	added ('OK')	image/png	etag:%22ddea6ad9fbeb5d3afffbf95845c56a21%22	https://uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e8bbd77786b1ebd375528e_Group%201696%20(1).png	D:/local%20c/portfolio/uploads-ssl.webflow.com/61d4b50a3b130a78a63644fe/61e8bbd77786b1ebd375528e_Group%201696%20(1).png	(from https://www.bradypatterson.design/about)
10:12:52	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2015%20Jun%202022%2004:42:53%20GMT	https://www.bradypatterson.design/project/rapidone	D:/local%20c/portfolio/www.bradypatterson.design/project/rapidone	(from https://www.bradypatterson.design/work)
10:12:52	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:53%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f9b7f6caa84f880d118_Project%209%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46f9b7f6caa84f880d118_Project%209%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/work)
10:12:53	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:54%20GMT	https://www.bradypatterson.design/project/bell-barber-co	D:/local%20c/portfolio/www.bradypatterson.design/project/bell-barber-co	(from https://www.bradypatterson.design/work)
10:12:53	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:54%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46fba9fa36b6cd5129568_Project%2010%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46fba9fa36b6cd5129568_Project%2010%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/work)
10:12:54	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:55%20GMT	https://www.bradypatterson.design/project/wild-n-out	D:/local%20c/portfolio/www.bradypatterson.design/project/wild-n-out	(from https://www.bradypatterson.design/work)
10:12:54	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:55%20GMT	https://www.bradypatterson.design/%22https://uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46fce9dd10f0256b9b613_Project%2011%20-%20CMS%20Card.png%22	D:/local%20c/portfolio/www.bradypatterson.design/_https_/uploads-ssl.webflow.com/61e83fede30b794ec92ef829/61f46fce9dd10f0256b9b613_Project%2011%20-%20CMS%20Card.png_	(from https://www.bradypatterson.design/work)
10:12:55	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2015%20Jun%202022%2004:42:56%20GMT	https://www.bradypatterson.design/project/vizar	D:/local%20c/portfolio/www.bradypatterson.design/project/vizar	(from https://www.bradypatterson.design/work)
